[0/2] Re-checking globbed directories...
ninja: no work to do.
  gNbNum :1

  ueNum :25

  adjustInteval :1ms

  adjustDelay :100ms

  0  Scenario create success 

  gnb set success 0

  p2p an IP set success 0

+0.555564281s 2 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 1 Uid: 101 TXtime: +5.16667e+08ns RXtime: +5.55564e+08ns Delay: +3.88976e+07ns Gear: 0
+0.555564281s 3 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 1 Uid: 102 TXtime: +5.16667e+08ns RXtime: +5.55564e+08ns Delay: +3.88976e+07ns Gear: 0
+0.555564281s 4 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 1 Uid: 103 TXtime: +5.16667e+08ns RXtime: +5.55564e+08ns Delay: +3.88976e+07ns Gear: 0
+0.555564281s 5 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 1 Uid: 104 TXtime: +5.16667e+08ns RXtime: +5.55564e+08ns Delay: +3.88976e+07ns Gear: 0
+0.555564281s 6 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 1 Uid: 105 TXtime: +5.16667e+08ns RXtime: +5.55564e+08ns Delay: +3.88976e+07ns Gear: 0
+0.555564281s 7 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 1 Uid: 106 TXtime: +5.16667e+08ns RXtime: +5.55564e+08ns Delay: +3.88976e+07ns Gear: 0
+0.555564281s 8 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 1 Uid: 107 TXtime: +5.16667e+08ns RXtime: +5.55564e+08ns Delay: +3.88976e+07ns Gear: 0
+0.555564281s 9 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 1 Uid: 108 TXtime: +5.16667e+08ns RXtime: +5.55564e+08ns Delay: +3.88976e+07ns Gear: 0
+0.555564281s 10 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 1 Uid: 109 TXtime: +5.16667e+08ns RXtime: +5.55564e+08ns Delay: +3.88976e+07ns Gear: 0
+0.555564281s 11 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 1 Uid: 110 TXtime: +5.16667e+08ns RXtime: +5.55564e+08ns Delay: +3.88976e+07ns Gear: 0
