[0/2] Re-checking globbed directories...
ninja: no work to do.
  gNbNum :1

  ueNum :12

  adjustInteval :1ms

  adjustDelay :100ms

  0  Scenario create success 

  gnb set success 0

  p2p an IP set success 0

+0.512528567s 1 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 0 Uid: 48 TXtime: +5e+08ns RXtime: +5.12529e+08ns Delay: +1.25286e+07ns Gear: 0
+0.512528567s 2 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 0 Uid: 49 TXtime: +5e+08ns RXtime: +5.12529e+08ns Delay: +1.25286e+07ns Gear: 0
+0.512528567s 3 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 0 Uid: 50 TXtime: +5e+08ns RXtime: +5.12529e+08ns Delay: +1.25286e+07ns Gear: 0
+0.512528567s 4 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 0 Uid: 51 TXtime: +5e+08ns RXtime: +5.12529e+08ns Delay: +1.25286e+07ns Gear: 0
+0.512528567s 5 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 0 Uid: 52 TXtime: +5e+08ns RXtime: +5.12529e+08ns Delay: +1.25286e+07ns Gear: 0
+0.512528567s 6 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 0 Uid: 53 TXtime: +5e+08ns RXtime: +5.12529e+08ns Delay: +1.25286e+07ns Gear: 0
+0.512528567s 7 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 0 Uid: 54 TXtime: +5e+08ns RXtime: +5.12529e+08ns Delay: +1.25286e+07ns Gear: 0
+0.512528567s 8 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 0 Uid: 55 TXtime: +5e+08ns RXtime: +5.12529e+08ns Delay: +1.25286e+07ns Gear: 0
+0.512528567s 9 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 0 Uid: 56 TXtime: +5e+08ns RXtime: +5.12529e+08ns Delay: +1.25286e+07ns Gear: 0
+0.512528567s 10 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 0 Uid: 57 TXtime: +5e+08ns RXtime: +5.12529e+08ns Delay: +1.25286e+07ns Gear: 0
+0.512528567s 11 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 0 Uid: 58 TXtime: +5e+08ns RXtime: +5.12529e+08ns Delay: +1.25286e+07ns Gear: 0
+0.512528567s 12 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 0 Uid: 59 TXtime: +5e+08ns RXtime: +5.12529e+08ns Delay: +1.25286e+07ns Gear: 0
+0.529064281s 1 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 1 Uid: 456 TXtime: +5.16667e+08ns RXtime: +5.29064e+08ns Delay: +1.23976e+07ns Gear: 0
+0.529064281s 2 UdpServer:HandleRead(): TraceDelay: RX  receive 998 bytes from 1.0.0.2 Sequence Number: 1 Uid: 457 TXtime: +5.16667e+08ns RXtime: +5.29064e+08ns Delay: +1.23976e+07ns Gear: 0
